PC_0,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16,PC_17,PC_18,PC_19,PC_20,PC_21,PC_22,PC_23,PC_24,PC_25,PC_26,PC_27,PC_28,PC_29,PC_30,PC_31,PC_32,PC_33,PC_34,PC_35,PC_36,PC_37,PC_38,PC_39,PC_40,PC_41,PC_42,PC_43,PC_44,PC_45,PC_46,PC_47,PC_48,PC_49,PC_50,PC_51,PC_52,PC_53,PC_54,PC_55,PC_56,PC_57,PC_58,PC_59,PC_60,PC_61,PC_62,PC_63,PC_64,PC_65,PC_66,PC_67,PC_68,PC_69,PC_70,PC_71,PC_72,PC_73,PC_74,PC_75,PC_76,PC_77,PC_78,PC_79,PC_80,PC_81,PC_82,PC_83,PC_84,PC_85,PC_86,PC_87,PC_88,PC_89,PC_90,PC_91,PC_92,PC_93,PC_94,PC_95,PC_96,PC_97,PC_98,PC_99
-166.37411989136203,-26.25184307104647,8.742999197236307,-45.4278044457539,-2.5091134481966644,-9.87600288086128,4.449365948355707,-0.2324427418892841,-7.258314810365165,-10.640017114893102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673.8264767332449,-478.6419906513274,46.87460018382503,-29.628432439775377,4.616837638283249,-9.342160329527582,-236.71960417200137,38.34857977769396,20.492951028278075,-87.70373157974056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371.2005277225648,363.8987374422284,57.09121627498752,1004.05320831241,28.094779913231783,174.30136175807485,25.693940934533803,141.15347244742895,47.38025531341853,-87.96170740708278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748.8089025133789,309.6038463594492,-316.057105234658,693.4966489085876,15.63494137731972,354.4658217650901,289.79541219939875,-4.572437823878545,-214.28688010235263,142.6710149492153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659.1898860801284,703.147383856417,351.0224880955548,454.1903844855324,58.69922928461413,-173.7009393973501,120.09312788802946,-212.9205296414794,-138.362892892534,-287.24332377154855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.0328455671702,78.02382914001453,87.01142698477571,449.03746281180025,182.5305647132489,31.159468838239547,114.78803829026307,-77.97494047100847,90.7034467609729,424.5696776307234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342.3130155106398,345.2817173761163,407.57553396796425,546.0400089237293,-78.12564877440916,-403.7212299252121,467.5154667681457,9.346216683787356,-313.4763072174599,107.67852842984372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317.5580279108744,366.7170489884188,-11.275104114337775,511.37091012247606,-149.3176187140804,-6.241080221021446,98.6116013047985,-165.8877968056636,41.81217937268984,-165.58358579286613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965.7478136253096,460.5705994313909,59.23900254737588,872.1653415544183,-343.86620154207725,14.691818258502822,452.4654768216623,193.39637729181192,-169.5555389955571,134.74887629112877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.912022797486,-66.99343341081872,-123.0120823750568,1028.1173011362675,-420.1635934271718,224.6676980535594,-25.58447028520616,-87.03544017546376,307.70915748583263,1.7690370655867966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-163.37068935747195,-24.39017246435253,5.720773913426714,-43.46134822117919,-1.6246109409449758,-8.090735406132316,2.982215744926118,2.9538551335220062,-5.78314080853292,-8.065010149089964,8.33891225484512,1.812593168706732,3.5859141358566418,4.9420083269020685,-4.41637773720012,1.5852080079961222,1.775036066991987,-1.1110450092289668,2.12743112227123,-2.7200119264959044,-3.77197775692399,5.130356505816379,0.8084544651387268,1.0724229764925812,-2.495765052375752,-0.14381182304948,1.7000494066914704,1.5502570500872928,1.2187880191202922,-1.7969438092249137,-2.943999598022064,-1.0183967591974434,1.4720489452295578,-0.2712953592960663,-0.328223018763968,-0.7658056522949988,-0.4140604072703711,-1.3795183531855115,0.9738846921944576,1.090029118736827,-0.4745066598057872,0.3808033478891006,0.627219784670281,-0.4688623463688079,-0.2329467386282195,-0.7156641810052834,0.0210108356163682,-2.355217677372856,1.1155004433767977,-0.116018704404429,0.2554376871998132,-0.8031160290611558,-0.4262042317695728,-0.6150493334363133,0.1991855812278499,-1.032734706717665,-0.3219693813153015,-0.2239566415435945,-0.1216951533680386,-0.4679855920880604,-0.6132414178137499,0.3526160557817335,-0.4992243185754605,-0.208065474568255,0.2263731232545473,-0.2700740190220672,0.1501922477835827,-0.0935254311415131,0.5959849169800684,-0.1544161939795034,-0.5111359869320656,-0.2423745325650084,0.0116924316087724,0.3185804012019058,0.1384146938686523,-0.0030603626420559,-0.1056941820175901,-0.1851505992780116,1.1133493460575448,-0.0334609054467064,0.2292269407959583,0.4666363995801529,-0.125257540641612,0.2320487668060901,-0.4244259321585371,0.0577234359109705,0.2678485817338379,-0.2978253720604797,-0.0704279706491975,-0.2655092550929983,-0.0056148555036463,-0.0835175128550849,-0.0041554661496291,0.2009119946408959,-0.1426963691571044,0.0014774436417033,0.0221053482025671,0.0381049808966665,-0.1774672445678294,0.0489074734709556
-165.22761929923044,-24.215589526212003,8.377934316819587,-45.23157775197927,-2.647967564958618,-9.143810166592942,4.482092481310392,0.2393033654465856,-6.735305874169602,-9.169198260805196,8.109491734860583,1.7074574343566644,4.209098920701141,5.260127237067035,-5.798994392272218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
722.4357156485759,-463.7645756871806,72.76746187441911,-72.18512133183808,12.932493894782128,-27.04622253028525,-230.769977761195,41.30586162938915,11.059558702355742,-93.95761214176385,34.8421467848025,-3.640878123220045,-55.81539620888217,16.737320271740547,-31.087752179281257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679.2470812892657,-187.5450355391027,-200.064920385254,500.294640026468,8.872522993702304,266.75033780043486,-444.7160321086742,56.52465617405972,247.3018710382009,2.200043499499316,-93.11894834464633,98.64284974378326,156.36509351476317,74.26517167665723,-86.41407517050305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873.8331646385686,-70.96265244949217,-163.37841924859387,471.1499140170188,-97.7471747244623,11.13394326528127,184.634847638352,-170.95855465360964,-153.65836033120453,-218.9858339017661,-348.1602911295124,136.977027732011,-79.48065381542669,175.3309161578039,79.84779586003566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690.5336435981021,375.3803096834612,-342.9906231862525,720.3996558198183,30.896499761247306,390.66796628314194,389.81931608526185,3.039264677190568,-260.1299427604471,206.83922713674536,-113.45165870014448,51.78262144609105,-48.76852350955846,82.43790670783048,-76.22179058987712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.0328455981703,78.0238295568342,87.01146414992702,449.0376498183579,182.5325020039477,31.186029599980927,114.76860890640944,-77.95245790875842,90.84592950228416,424.205912770364,63.41608670702352,-144.43950587062622,128.91410689012395,-41.48549237050359,-5.206609507704965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317.5580285544474,366.7170483280824,-11.274507802483054,511.37117953748526,-149.31347178292344,-6.258956988973271,98.53101612552749,-165.96214304763498,41.79642968147389,-165.44581319650885,-17.98738915669738,-79.22700850236885,-411.8246860982121,-24.88503006250665,22.40374899584324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.1850096885199,-207.2831896763641,-340.504085454599,525.2580160279132,-56.01149684605858,84.20456079059998,-71.95846116391098,113.59336390877996,53.67470453050001,-339.1364362079788,-560.9286889471696,-48.72974603404054,-54.87720859023884,210.4259279159152,-95.2735308842882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.9120220136037,-66.99343138420905,-123.01253778469194,1028.1174410112749,-420.1607470037971,224.6378096536725,-25.63587837527236,-87.08845049905041,308.04589150868287,1.4375828887962632,-38.50961694215456,-175.89020020107077,-11.526799142297008,23.373308131404503,-219.6647500851504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-171.74696587805704,-25.67562776837337,7.750108769909103,-49.86377169636595,-4.141934771937683,-10.44382890334625,4.451090335304785,0.5681799023665313,-7.685618476047453,-10.526288046509618,9.06919780963646,2.159082754297167,5.433813784220287,6.350359745296567,-6.269954089163189,2.9145204040764114,4.273775919078031,-2.405670813898403,1.3316762930720332,2.709517947213064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678.1904599103948,-554.5617627875527,35.193780347464255,53.02090698970052,-19.535527364711434,-5.524488574953251,-269.10647451074,45.88907666936266,56.13630378367154,-75.6235222537973,25.568098734491915,-8.16187728054318,-80.26233092956588,46.2899233687507,-11.17302464107545,-2.880368215477866,52.92529019763027,-30.55102710263588,16.344240052893767,31.73743109976763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839.7118768574529,563.7038015454056,14.992811723563529,-190.283726737238,246.9881159392168,53.64522157261917,49.988260598810605,-55.90891713438973,-9.547285692836772,257.72413271376206,212.8440987148758,66.64393739680987,206.43411572342475,-0.6650747216706961,-3.516065680049989,-47.822192251788366,-94.61221311184153,-14.615375324092463,151.75301358632254,22.960034716746083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885.309893905952,-68.03544426934532,-724.7619478009208,640.2473081973851,-31.15056310168332,38.39488927525731,-383.95046653841325,-76.79503191043236,362.3671620086799,3.3503747428818755,16.66141628723297,-120.47842878682192,-99.83940493741856,195.5182071468555,227.0369601839556,-65.78408330949733,26.441357289640912,83.34448804424586,34.242197909791386,161.58290708659416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873.751876044174,-160.00606938426313,-39.99866719210219,470.1491809841149,-17.23645462687739,201.1638698461515,-399.29408139272704,53.7153274677313,246.0387621128092,-94.94133850338272,-176.5725213062913,-0.2699192783639148,142.66871714936093,50.38549174856766,-111.29652141889,-44.50457961440658,-169.56060901648976,75.17065586721318,100.25285217915832,119.6469968939192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.0328457632431,78.02383036108796,87.01135803209776,449.0377055874868,182.53209464233936,31.16987574227353,114.79663164287956,-77.92931625883696,90.75321391264926,424.3360138103095,63.38852838027811,-144.4844915122785,129.37735407990328,-39.322521913370274,-2.9382963735165344,-70.1651140410879,-114.50169315602596,-3.3581295283345383,21.04752383192522,-28.71093689460984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087.694543886436,168.91464798180684,-511.61018130222857,526.0726802480212,330.4265735171762,328.08824780427165,-491.0809570451174,-115.62465830559344,54.757980990910525,18.277079404217112,48.36179015213003,-167.3340897439145,-46.96570056816784,105.4193703952447,-18.4149930743434,53.606667836344805,328.02016946051424,-16.194010635664974,-156.12439057845285,-15.62857668459078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918.1876224241516,-107.6690184300088,-116.90525351339424,597.5540360868438,-83.59699448389647,27.356602988046788,225.74964548418328,-42.39793311140896,-198.0778843930229,-183.44221275017247,-416.33227035060935,64.51343844426393,-95.94848826945191,172.62223244058904,117.48480013785807,35.418955253987626,-66.6402665994147,-24.21803919072197,69.55698035342856,31.14338955826478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742.7471857088708,-430.4821725932231,-372.8975229939759,559.584880985924,185.1557474661884,119.177383835792,-517.0082143467092,101.829747874323,192.5540229515541,99.03021370053894,9.000626270981938,125.9954493086201,118.6467606060836,143.90644908741356,-9.490018387706362,7.150394028948965,-65.65911556368128,91.84854101635608,68.86261525772449,153.38757194610272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.5288964518948,486.8131128694087,-199.9477956235304,657.5742460642022,111.84239333861656,478.2334112538551,405.53317480002426,31.71829314952367,-306.2713268397176,142.91837013049542,-73.45215088550799,5.904125986115609,-89.70679145759175,7.560412264419019,-72.80849404274015,-76.13158620785754,14.259677504675722,86.0161151459474,240.9992815985661,-25.563642701500267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687.2105746933388,700.088933844084,233.1257613130435,30.390102904748662,-150.51659608388837,390.37293805849777,29.57383747899031,4.510178491782712,446.5567972639111,93.4306029892854,-64.00773611127484,-55.818885464884346,-18.11355993087816,-179.5255483810887,-33.261920023903194,82.392115548616,84.01966749412745,209.2354365881837,8.032762918241858,-96.2326320361181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669.1850096458372,-207.28319044529687,-340.5040442490419,525.2579977775856,-56.01110401171015,84.20904646631716,-71.96654355265393,113.58520807048448,53.71311475887416,-339.1620801999467,-560.9009393654045,-48.75061943829087,-55.061152624192175,209.53418022076693,-95.87616561736782,242.79394456296555,-67.53400915744079,6.507246238294299,-4.275247042795358,31.87486587863524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522.5634671926568,-110.30258586755504,109.45418468501008,746.6549810187092,-34.298825484172966,27.813332042433306,23.513916992289538,-6.907157339944518,87.2101927425947,151.30922039705996,-169.8628787528834,-184.58130704946151,-83.77954154194511,189.37352498641496,11.982177233159954,-106.72171227385464,16.865910165571915,-24.6655465416667,99.65621673972666,183.4212609637616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374.2628595627912,539.6702946145753,40.78489753858508,770.8207983281243,110.37935628008064,115.8307781008772,455.9961880535784,140.73942486227003,67.35185993792201,301.2636648303183,111.2702824763992,-122.34337528702036,-153.68364325539096,-68.58325179180572,85.34856979075478,58.69992724046811,8.317305869292312,-35.651045216018225,-42.52707817799813,-72.33661057373328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-173.57776724691522,-26.56753358050121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-168.99140543249644,-23.53780835795086,10.579630947048532,-47.51079520111722,-5.5994786224104125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.0897389302019,-305.05323840205136,99.25090983647686,-205.43596209477656,17.04624659951864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348.7716829451697,215.67705949427776,14.32337417076916,1040.3806248542876,71.61294833944216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.3781562562611,-32.52238198075247,-746.6288368525014,726.7370025789645,11.42242908158425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.0328441243323,78.02383401479761,87.01176038799079,449.035969589324,182.57553510886623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965.7478142857186,460.5705613376865,59.2386114071383,872.1653587120928,-343.8708865908625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.9120150176116,-66.9935158160414,-123.01577203818456,1028.1180816999297,-420.1219955484391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-170.110780791052,-23.276489028466447,11.316578041949228,-45.7112535734804,-4.223250343204738,-9.166395170831086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883.8958790087032,-394.7388428065999,134.65158128467294,-146.15681355443903,26.26953239998786,-108.50871039303378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.3781556697467,-32.52245517826887,-746.6297984782092,726.7394207293279,11.449399349632882,54.44444949446146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1659.189898967709,703.1472583286687,351.0269240102231,454.1786181489773,58.70850173270658,-173.3634835780511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1607.0328449386975,78.02384217634078,87.01114808581858,449.0408908571858,182.5199691810964,31.37647228545548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
965.7478099347112,460.5707371284578,59.23821626117391,872.1865833347993,-343.90605103449815,15.907172744769868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520.9120272723835,-66.99348728682773,-123.01073187713772,1028.1170874578872,-420.1831290129912,224.9456546329341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
